Date,Seasons,Holiday,FunctioningDay
2018-06-27,Summer,No Holiday,Yes
2018-06-27,Summer,No Holiday,Yes
2018-06-27,Summer,No Holiday,Yes
2018-06-27,Summer,No Holiday,Yes
2018-06-27,Summer,No Holiday,Yes
2018-06-27,Summer,No Holiday,Yes
2018-06-27,Summer,No Holiday,Yes
2018-06-27,Summer,No Holiday,Yes
2018-06-27,Summer,No Holiday,Yes
2018-06-27,Summer,No Holiday,Yes
2018-06-27,Summer,No Holiday,Yes
2018-06-27,Summer,No Holiday,Yes
2018-06-27,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-28,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-29,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-06-30,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-01,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-02,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-03,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-04,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-05,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-06,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-07,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-08,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-09,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-10,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-11,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-12,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-13,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-14,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-15,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-16,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-17,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-18,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-19,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-20,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-21,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-22,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-23,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-24,Summer,No Holiday,Yes
2018-07-25,Summer,No Holiday,Yes
2018-07-25,Summer,No Holiday,Yes
2018-07-25,Summer,No Holiday,Yes
2018-07-25,Summer,No Holiday,Yes
